nm0886638	Mamie Van Doren	tt0051407	tt0063790	tt0062514	tt0057808	tt0051431	tt0052278	tt0048594	tt0045490	tt0060741	tt0054689	tt0044158	tt0052870	tt0043643	tt0055328	tt0067115	tt0047804	tt0050439	tt0052629	tt0052850	tt0060618	tt0051139	tt0057911	tt0052610	tt0047684	tt0048571	tt0054298	tt0053418	tt0240900	tt0049793	tt0046995	tt0058114	tt0051724	tt0053727
nm0046331	Buddy Baer	tt0044419	tt0043949	tt0043542	tt0049769	tt0051654	tt0045706	tt0044158	tt0045743	tt0044762
nm0492631	Barbara Lawrence	tt0045186	tt0044701	tt0050610	tt0050565	tt0042837	tt0044158	tt0041958	tt0045515	tt0048339	tt0050680	tt0048445
nm0392067	Taylor Holmes	tt0044417	tt0045810	tt0045205	tt0042451	tt0039536	tt0047075	tt0049487	tt0043482	tt0043967	tt0047590	tt0044158	tt0042285	tt0042344	tt0042869	tt0044720
nm0188972	Bob Crosby	tt0044158	tt0052809
nm0002038	Gloria DeHaven	tt0075436	tt0048118	tt0119848	tt0043044	tt0044158	tt0113630	tt0043150	tt0077254	tt0042589	tt0043012	tt0047508	tt0045702
nm0193260	Billy Curtis	tt0049096	tt0091183	tt0070323	tt0068699	tt0059252	tt0064179	tt0044158	tt0047582	tt0064418	tt0050539	tt0044837	tt0059837	tt0047366	tt0059336	tt0063442	tt0050681	tt0083869	tt0058529	tt0049233
nm0553149	Tony Martin	tt0046896	tt0049647	tt0044502	tt0044158	tt0048171	tt0045718
nm0095979	Paola Borboni	tt0059629	tt0165389	tt0125947	tt0125699	tt0041234	tt0046837	tt0045807	tt0049491	tt0045098	tt0037585	tt0067565	tt0044501	tt0066268	tt0214230	tt0043162	tt0046030	tt0068194	tt0157379	tt0055266	tt0157377	tt0070669	tt0080489	tt0044338	tt0192427	tt0046521	tt0084507	tt0045478	tt0042305	tt0122692	tt0046310	tt0062731	tt0082230	tt0086033	tt0061365	tt0084931	tt0049498	tt0059866	tt0047570	tt0046016	tt0183952	tt0046250
nm0110480	Peter Brocco	tt0045917	tt0061696	tt0044954	tt0086491	tt0042579	tt0064357	tt0047590	tt0049140	tt0065010	tt0046374	tt0055571	tt0042006	tt0067277	tt0150524	tt0064399	tt0064179	tt0044936	tt0054331	tt0043482	tt0043646	tt0043643	tt0041786	tt0048191	tt0045053	tt0043330	tt0070511	tt0045347	tt0042281	tt0041652	tt0068617	tt0044040	tt0059557	tt0078919	tt0056063	tt0056580	tt0047494	tt0048531	tt0049294	tt0078034	tt0094142	tt0076594	tt0084171	tt0042634	tt0049333	tt0047424	tt0058660	tt0102609	tt0056847	tt0044105	tt0053793	tt0041181	tt0043045	tt0071617	tt0041530	tt0042643	tt0098621	tt0043523	tt0061626	tt0073486	tt0043562	tt0043599	tt0052700
nm0726088	Marina Ried	tt0047420	tt0049927	tt0047459	tt0045567	tt0044006	tt0044342	tt0047615	tt0046540	tt0049726	tt0051202	tt0042495	tt0048948	tt0044346
nm0021929	Ernesto Almirante	tt0042859	tt0042867	tt0144294	tt0045358	tt0047986	tt0041913	tt0057091	tt0044000	tt0044141	tt0041271	tt0047951	tt0049581	tt0043606	tt0040881	tt0045482	tt0047653	tt0041200	tt0041758	tt0046842
nm0725256	Hans Richter	tt0050505	tt0051914	tt0044803	tt0054337	tt0079620	tt0054914	tt0043605	tt0057477	tt0073679	tt0061762	tt0044346	tt0045114	tt0045965	tt0056554	tt0056463	tt0044006	tt0046507	tt0046253	tt0048042	tt0136501	tt0054789	tt0042932	tt0054600	tt0056638	tt0048298	tt0054466	tt0065718	tt0052633	tt0049154	tt0044525	tt0049726	tt0044312	tt0140599	tt0043672
nm0190977	Riccardo Cucciolla	tt0155704	tt0069267	tt0050887	tt0071275	tt0070519	tt0057844	tt0066778	tt0214227	tt0059870	tt0211695	tt0045695	tt0059444	tt0189467	tt0059323	tt0075688	tt0135740	tt0161387	tt0063516	tt0062636	tt0098578	tt0113716	tt0189828	tt0075109	tt0088746	tt0073295	tt0077121	tt0188949	tt0200002	tt0106224	tt0073149	tt0083446	tt0165829	tt0069463	tt0046521	tt0067698	tt0071378	tt0063511	tt0067256	tt0071241	tt0065148	tt0092785	tt0119846	tt0066749	tt0063989	tt0198823	tt0102675	tt0186531	tt0069960	tt0210757	tt0047466	tt0067900
nm0113876	John Brown	tt0045656	tt0044685	tt0047677
nm0814773	Alberto Sordi	tt0070554	tt0059797	tt0060993	tt0445071	tt0053032	tt0054442	tt0071500	tt0046409	tt0046677	tt0103726	tt0079513	tt0052704	tt0129794	tt0769554	tt0096859	tt0086412	tt0046705	tt0046521	tt0050263	tt0054931	tt0092116	tt0110644	tt0060405	tt0078012	tt0060759	tt0064020	tt0065573	tt0064718	tt0193244	tt0043373	tt0051154	tt0048489	tt0052110	tt0050698	tt0045628	tt0050139	tt0049785	tt0044141	tt0099836	tt0045600	tt0050379	tt0045297	tt0075114	tt0045712	tt0064846	tt0061934	tt0078377	tt0047799	tt0094786	tt0114294	tt0058681	tt0059799	tt0063508	tt0051000	tt0047221	tt0043777	tt0082567	tt0088307	tt0052078	tt0129950	tt0056883	tt0069094	tt0048492	tt0054433	tt0054413	tt0074339	tt0053081	tt0045359	tt0049281	tt0063288	tt0066824	tt0057274	tt0050691	tt0055602	tt0049508	tt0052861	tt0094108	tt0047896	tt0046292	tt0062242	tt0045909	tt0053739	tt0065577	tt0090049	tt0058017	tt0055861	tt0069712	tt0061828	tt0047042	tt0047466	tt0047653	tt0047025	tt0054678	tt0047839	tt0053402	tt0084150	tt0069191	tt0049590	tt0048469	tt0056210	tt0072871	tt0167210	tt0052352	tt0051838	tt0051545	tt0059791	tt0047870	tt0047968	tt0069235	tt0066243	tt0084131	tt0044000	tt0105717	tt0056995	tt0047906	tt0049717	tt0058348	tt0044661	tt0050406	tt0051986	tt0052022	tt0048039	tt0169833	tt0077734	tt0049498	tt0082714	tt0066988	tt0046697	tt0131097	tt0086954	tt0047618
nm0532277	Niall MacGinnis	tt0054120	tt0057050	tt0054358	tt0049456	tt0053131	tt0060548	tt0046051	tt0064555	tt0059749	tt0064988	tt0050766	tt0070351	tt0046770	tt0063599	tt0053356	tt0057197	tt0050961	tt0043859	tt0053334	tt0048937	tt0045966	tt0057877	tt0059896	tt0049301	tt0055796	tt0065611	tt0065950	tt0062443	tt0062384	tt0060662	tt0054806	tt0047072	tt0202483	tt0051405
nm0677603	Roland Petit	tt0044685
nm0738856	Carlo Romano	tt0042859	tt0202571	tt0059121	tt0046827	tt0043331	tt0041302	tt0045761	tt0042238	tt0057442	tt0041234	tt0042692	tt0045695	tt0072358	tt0052669	tt0047160	tt0044500	tt0056909	tt0046677	tt0043006	tt0044142	tt0121402	tt0044501	tt0045052	tt0052694	tt0051341	tt0041470	tt0186814	tt0046521	tt0043297	tt0052558	tt0043675	tt0135772	tt0046352	tt0044469	tt0046310	tt0045245	tt0163802	tt0047799	tt0045730	tt0045910	tt0059318
nm0934798	Marie Windsor	tt1822382	tt0045720	tt0045004	tt0044954	tt0041361	tt0044155	tt0045631	tt0057878	tt0051522	tt0042957	tt0051136	tt0045609	tt0278736	tt0069834	tt0060228	tt0041165	tt0048426	tt0122119	tt0050439	tt0056964	tt0045161	tt0051016	tt0064379	tt0046334	tt0048619	tt0044764	tt0046463	tt0043747	tt0071960	tt0046801	tt0048682	tt0042412	tt0067809	tt0050822	tt0055893	tt0042482	tt0047074	tt0047795	tt0049406
